Bill_Number,Order_Number,Date,Time,Waiter,Section,Table,Seats,Order_Type,Menu_Item,Menu_Category,Sales_Category,Quantity,Price,Gross_Sales,Discount_Name,Discount_Amount,Net_Sales,Modifiers,Modifier_Amount,Tax_1_Name,Tax_1_Amount,Tax_2_Name,Tax_2_Amount,Total_Tax,Tip,Auto_Gratuity,Payment_Method,Is_Void,Is_Return,Notes
2285,2285,2026-03-14,13:46:55,Jake T.,Patio,27,2,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2285,2285,2026-03-14,13:46:55,Jake T.,Patio,27,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Visa,No,No,
2285,2285,2026-03-14,13:46:55,Jake T.,Patio,27,2,Dine-In,Sparkling Water (750ml),Non-Alcoholic,Non-Alcoholic,1,7.00,7.00,,0.00,7.00,,0.00,GST,0.35,PST,0.00,0.35,23.16,0.00,Visa,No,No,
2286,2286,2026-03-14,13:52:07,Maya C.,Patio,22,2,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
2286,2286,2026-03-14,13:52:07,Maya C.,Patio,22,2,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
2286,2286,2026-03-14,13:52:07,Maya C.,Patio,22,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
2286,2286,2026-03-14,13:52:07,Maya C.,Patio,22,2,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,12.84,0.00,Visa,No,No,
2287,2287,2026-03-14,11:55:55,Emma W.,Main Dining,2,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
2287,2287,2026-03-14,11:55:55,Emma W.,Main Dining,2,2,Dine-In,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Visa,No,No,
2287,2287,2026-03-14,11:55:55,Emma W.,Main Dining,2,2,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2287,2287,2026-03-14,11:55:55,Emma W.,Main Dining,2,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Visa,No,No,
2287,2287,2026-03-14,11:55:55,Emma W.,Main Dining,2,2,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,27.50,0.00,Visa,No,No,
2288,2288,2026-03-14,12:25:56,Emma W.,Bar,31,1,Bar Tab,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Mastercard,No,No,
2288,2288,2026-03-14,12:25:56,Emma W.,Bar,31,1,Bar Tab,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,8.34,0.00,Mastercard,No,No,
2289,2289,2026-03-14,11:55:35,Sarah M.,Main Dining,3,2,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,0.00,0.00,Mastercard,No,No,
2289,2289,2026-03-14,11:55:35,Sarah M.,Main Dining,3,2,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Mastercard,No,No,
2289,2289,2026-03-14,11:55:35,Sarah M.,Main Dining,3,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Mastercard,No,No,
2289,2289,2026-03-14,11:55:35,Sarah M.,Main Dining,3,2,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,12.34,0.00,Mastercard,No,No,
2290,2290,2026-03-14,12:34:03,Maya C.,Bar,29,1,Bar Tab,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2290,2290,2026-03-14,12:34:03,Maya C.,Bar,29,1,Bar Tab,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Visa,No,No,
2290,2290,2026-03-14,12:34:03,Maya C.,Bar,29,1,Bar Tab,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,18.11,0.00,Visa,No,No,
2291,2291,2026-03-14,12:02:58,Sarah M.,Bar,30,2,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Mastercard,No,No,
2291,2291,2026-03-14,12:02:58,Sarah M.,Bar,30,2,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Mastercard,No,No,
2291,2291,2026-03-14,12:02:58,Sarah M.,Bar,30,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,11.75,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,Dungeness Crab Cakes,Appetizers,Food,1,21.00,21.00,,0.00,21.00,,0.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,West Coast Oysters (6pc),Appetizers,Food,1,24.00,26.00,,0.00,26.00,Gluten-Free Pasta (+$2.00),2.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Mastercard,No,No,
2292,2292,2026-03-14,12:34:50,Maya C.,Patio,23,2,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,28.90,0.00,Mastercard,No,No,
2293,2293,2026-03-14,11:58:31,Sarah M.,Bar,29,2,Dine-In,Seafood Linguine,Mains,Food,1,28.00,28.00,Manager Comp 100%,-28.00,0.00,,0.00,GST,0.00,PST,0.00,0.00,0.00,0.00,Visa,No,No,
2293,2293,2026-03-14,11:58:31,Sarah M.,Bar,29,2,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,Manager Comp 100%,-56.00,0.00,,0.00,GST,0.00,PST,0.00,0.00,0.00,0.00,Visa,No,No,
2293,2293,2026-03-14,11:58:31,Sarah M.,Bar,29,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,Manager Comp 100%,-29.00,0.00,,0.00,GST,0.00,PST,0.00,0.00,0.00,0.00,Visa,No,No,
2293,2293,2026-03-14,11:58:31,Sarah M.,Bar,29,2,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,Manager Comp 100%,-17.00,0.00,,0.00,GST,0.00,PST,0.00,0.00,0.00,0.00,Visa,No,No,
2294,2294,2026-03-14,12:02:34,Emma W.,Main Dining,13,2,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2294,2294,2026-03-14,12:02:34,Emma W.,Main Dining,13,2,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,32.00,,0.00,32.00,Sub Caesar Salad (+$2.00),2.00,GST,1.60,PST,0.00,1.60,0.00,0.00,Visa,No,No,
2294,2294,2026-03-14,12:02:34,Emma W.,Main Dining,13,2,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,16.75,0.00,Visa,No,No,
2295,2295,2026-03-14,13:31:00,Aisha R.,Main Dining,8,2,Dine-In,Dungeness Crab Cakes,Appetizers,Food,1,21.00,21.00,,0.00,21.00,,0.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Visa,No,No,
2295,2295,2026-03-14,13:31:00,Aisha R.,Main Dining,8,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
2295,2295,2026-03-14,13:31:00,Aisha R.,Main Dining,8,2,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Visa,No,No,
2295,2295,2026-03-14,13:31:00,Aisha R.,Main Dining,8,2,Dine-In,Wagyu Burger,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,26.22,0.00,Visa,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Mastercard,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Mastercard,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Affogato,Desserts,Food,1,12.00,12.00,,0.00,12.00,,0.00,GST,0.60,PST,0.00,0.60,0.00,0.00,Mastercard,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,0.00,0.00,Mastercard,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Mastercard,No,No,
2296,2296,2026-03-14,17:56:49,Aisha R.,Main Dining,2,2,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,23.80,0.00,Mastercard,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Sparkling Water (750ml),Non-Alcoholic,Non-Alcoholic,1,7.00,7.00,,0.00,7.00,,0.00,GST,0.35,PST,0.00,0.35,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Tuna Tartare,Appetizers,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,0.00,0.00,Visa,No,No,
2297,2297,2026-03-14,18:16:05,David L.,Main Dining,17,4,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,38.34,0.00,Visa,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Wagyu Burger,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Old Fashioned,Cocktails,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Interac Debit,No,No,
2298,2298,2026-03-14,19:11:15,Aisha R.,Cash Register,,2,Takeout,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Interac Debit,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Grilled Sablefish,Mains,Food,1,39.00,39.00,,0.00,39.00,,0.00,GST,1.95,PST,0.00,1.95,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Crème Brûlée,Desserts,Food,1,14.00,14.00,Birthday Dessert,-14.00,0.00,,0.00,GST,0.00,PST,0.00,0.00,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,West Coast Oysters (6pc),Appetizers,Food,1,24.00,24.00,,0.00,24.00,,0.00,GST,1.20,PST,0.00,1.20,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
2299,2299,2026-03-14,21:30:59,Maya C.,Cash Register,,2,Takeout,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Visa,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Grilled Sablefish,Mains,Food,1,39.00,39.00,,0.00,39.00,,0.00,GST,1.95,PST,0.00,1.95,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,21.00,,0.00,21.00,Add Egg (+$2.00),2.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Mastercard,No,No,
2300,2300,2026-03-14,20:27:31,Aisha R.,Main Dining,1,2,Dine-In,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,29.22,0.00,Mastercard,No,No,
2301,2301,2026-03-14,20:24:02,Sarah M.,Main Dining,10,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Mastercard,No,No,
2301,2301,2026-03-14,20:24:02,Sarah M.,Main Dining,10,2,Dine-In,Grilled Sablefish,Mains,Food,1,39.00,45.00,,0.00,45.00,Side Truffle Fries (+$6.00),6.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Mastercard,No,No,
2301,2301,2026-03-14,20:24:02,Sarah M.,Main Dining,10,2,Dine-In,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,0.00,0.00,Mastercard,No,No,
2301,2301,2026-03-14,20:24:02,Sarah M.,Main Dining,10,2,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Mastercard,No,No,
2301,2301,2026-03-14,20:24:02,Sarah M.,Main Dining,10,2,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,29.85,0.00,Mastercard,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Interac Debit,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Interac Debit,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,0.00,0.00,Interac Debit,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Wagyu Burger,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Interac Debit,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Interac Debit,No,No,
2302,2302,2026-03-14,18:26:28,Jake T.,Main Dining,4,2,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,38.74,0.00,Interac Debit,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Mastercard,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,0.00,0.00,Mastercard,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Glass — Chardonnay (BC),Wine,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Mastercard,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Mastercard,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,33.00,,0.00,33.00,Extra Prawns (+$4.00),4.00,GST,1.65,PST,0.00,1.65,0.00,0.00,Mastercard,No,No,
2303,2303,2026-03-14,17:47:09,Aisha R.,Patio,22,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,21.65,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Crème Brûlée,Desserts,Food,1,14.00,14.00,,0.00,14.00,,0.00,GST,0.70,PST,0.00,0.70,0.00,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Mastercard,No,No,
2304,2304,2026-03-14,19:49:42,Aisha R.,Bar,32,2,Dine-In,Crème Brûlée,Desserts,Food,1,14.00,14.00,,0.00,14.00,,0.00,GST,0.70,PST,0.00,0.70,19.38,0.00,Mastercard,No,No,
2305,2305,2026-03-14,18:12:39,David L.,Bar,31,2,Dine-In,West Coast Oysters (6pc),Appetizers,Food,1,24.00,24.00,Loyalty 10%,-2.40,21.60,,0.00,GST,1.08,PST,0.00,1.08,0.00,0.00,Interac Debit,No,No,
2305,2305,2026-03-14,18:12:39,David L.,Bar,31,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,Loyalty 10%,-4.50,40.50,,0.00,GST,2.02,PST,0.00,2.02,0.00,0.00,Interac Debit,No,No,
2305,2305,2026-03-14,18:12:39,David L.,Bar,31,2,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,Loyalty 10%,-5.20,46.80,,0.00,GST,2.34,PST,4.68,7.02,0.00,0.00,Interac Debit,No,No,
2305,2305,2026-03-14,18:12:39,David L.,Bar,31,2,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,Loyalty 10%,-4.50,40.50,,0.00,GST,2.02,PST,0.00,2.02,30.25,0.00,Interac Debit,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Mastercard,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Glass — Sauvignon Blanc (NZ),Wine,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Mastercard,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,0.00,0.00,Mastercard,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Mastercard,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Beet & Grain Bowl,Mains,Food,1,22.00,28.00,,0.00,28.00,Side Truffle Fries (+$6.00),6.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Mastercard,No,No,
2306,2306,2026-03-14,20:49:49,Jake T.,Main Dining,18,4,Dine-In,Affogato,Desserts,Food,1,12.00,12.00,,0.00,12.00,,0.00,GST,0.60,PST,0.00,0.60,0.00,0.00,Mastercard,No,No,
