Receipt_ID,Creation_Date,Created_By,Product_ID,Item_Name,Kitchen_Name,Status,Tax_Exclusive_Price,Tax_Inclusive_Price,Amount,Tax_Percentage,Tax_Amount,Total_Price,Total_Tax_Excl_Price,Category,Category_Type,Seat_Number,Course_Number,PLU,Extra
R001816.01,2026-03-20 19:59:00,Olivia C.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7001,
R001816.01,2026-03-20 20:01:00,Olivia C.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,3,1,1005,
R001816.01,2026-03-20 19:59:00,Olivia C.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,4,2,2003,
R001816.01,2026-03-20 19:58:00,Olivia C.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R001816.01,2026-03-20 20:02:00,Olivia C.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,2,1,1005,
R001816.01,2026-03-20 20:06:00,Olivia C.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,3,2,2003,
R001816.01,2026-03-20 20:03:00,Olivia C.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,4,1,6002,
R001816.01,2026-03-20 20:05:00,Olivia C.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,1,1,7002,
R001816.01,2026-03-20 19:59:00,Olivia C.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,2,1,1001,
R001816.01,2026-03-20 19:57:00,Olivia C.,P-2008,Seafood Linguine,SEA-LING,Sent,36.00,37.80,1,5.0,1.80,37.80,36.00,Mains,Food,3,2,2008,
R001816.01,2026-03-20 20:00:00,Olivia C.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,4,1,4002,
R001816.01,2026-03-20 20:02:00,Olivia C.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,1,1,5003,
R001817.01,2026-03-20 19:12:00,James L.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R001817.01,2026-03-20 19:07:00,James L.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,48.00,50.40,1,5.0,2.40,50.40,48.00,Mains,Food,2,2,2001,
R001817.01,2026-03-20 19:13:00,James L.,P-7004,Matcha Latte,MTCH-LAT,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,3,1,7004,
R001817.01,2026-03-20 19:08:00,James L.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,1,1,5001,
R001817.01,2026-03-20 19:14:00,James L.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,2,2,2002,
R001817.01,2026-03-20 19:09:00,James L.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,3,1,7001,
R001817.01,2026-03-20 19:05:00,James L.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,47.00,49.35,1,5.0,2.35,49.35,47.00,Mains,Food,1,2,2001,
R001817.01,2026-03-20 19:05:00,James L.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,2,1,4005,
R001817.01,2026-03-20 19:15:00,James L.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,3,1,6001,
R001818.01,2026-03-20 20:56:00,Sarah M.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R001818.01,2026-03-20 20:51:00,Sarah M.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,2,2,2002,
R001818.01,2026-03-20 20:53:00,Sarah M.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,3,1,1002,
R001818.01,2026-03-20 20:55:00,Sarah M.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,4,2,2001,
R001818.01,2026-03-20 20:49:00,Sarah M.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6003,
R001818.01,2026-03-20 20:59:00,Sarah M.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,2,1,1005,
R001818.01,2026-03-20 20:58:00,Sarah M.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,67.00,70.35,1,5.0,3.35,70.35,67.00,Mains,Food,3,2,2002,
R001818.01,2026-03-20 20:51:00,Sarah M.,P-1004,Dungeness Crab Cake,CRAB-CK,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,4,1,1004,
R001818.01,2026-03-20 20:50:00,Sarah M.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,1,2,2004,
R001818.01,2026-03-20 20:59:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R001819.01,2026-03-20 18:45:00,Dylan R.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R001819.01,2026-03-20 18:51:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,1,1,6001,
R001820.01,2026-03-20 18:47:00,Priya S.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R001820.01,2026-03-20 18:48:00,Priya S.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
R001820.01,2026-03-20 18:43:00,Priya S.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,15.30,16.07,1,5.0,0.77,16.07,15.30,Appetizers,Food,1,1,1003,
R001820.01,2026-03-20 18:47:00,Priya S.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2005,
R001820.01,2026-03-20 18:41:00,Priya S.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R001820.01,2026-03-20 18:44:00,Priya S.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R001821.01,2026-03-20 19:32:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R001821.01,2026-03-20 19:38:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,2,2,2001,
R001821.01,2026-03-20 19:36:00,Dylan R.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6003,
R001821.01,2026-03-20 19:39:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,2,1,6001,
R001821.01,2026-03-20 19:39:00,Dylan R.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,1,2,2006,
R001822.01,2026-03-20 19:01:00,Sarah M.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,47.00,49.35,1,5.0,2.35,49.35,47.00,Mains,Food,1,2,2001,
R001822.01,2026-03-20 19:02:00,Sarah M.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,2,1,5001,
R001822.01,2026-03-20 18:57:00,Sarah M.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R001822.01,2026-03-20 19:02:00,Sarah M.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,2,2,2009,
R001822.01,2026-03-20 19:00:00,Sarah M.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7003,
R001823.01,2026-03-20 19:24:00,Priya S.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R001823.01,2026-03-20 19:25:00,Priya S.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,2,1,5003,
R001823.01,2026-03-20 19:20:00,Priya S.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,1,2,2006,
R001823.01,2026-03-20 19:16:00,Priya S.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,2,1,7002,
R001823.01,2026-03-20 19:22:00,Priya S.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,1,1,5004,
R001824.01,2026-03-20 19:54:00,Dylan R.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R001824.01,2026-03-20 19:55:00,Dylan R.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,1,1,5003,
R001824.01,2026-03-20 19:52:00,Dylan R.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4005,
R001825.01,2026-03-20 20:22:00,Sarah M.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,1,2,2002,
R001825.01,2026-03-20 20:17:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R001825.01,2026-03-20 20:23:00,Sarah M.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,3,2,2009,
R001825.01,2026-03-20 20:16:00,Sarah M.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,4,1,1006,
R001825.01,2026-03-20 20:21:00,Sarah M.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,48.00,50.40,1,5.0,2.40,50.40,48.00,Mains,Food,1,2,2001,
R001825.01,2026-03-20 20:23:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,2,1,7004,
R001826.01,2026-03-20 18:08:00,Sarah M.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R001826.01,2026-03-20 18:12:00,Sarah M.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,2,1,1003,
R001826.01,2026-03-20 18:07:00,Sarah M.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,1,2,2002,
R001826.01,2026-03-20 18:12:00,Sarah M.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,2,1,4002,
R001827.01,2026-03-20 18:31:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R001827.01,2026-03-20 18:26:00,Dylan R.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,2,2,2007,
R001827.01,2026-03-20 18:31:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R001827.01,2026-03-20 18:34:00,Dylan R.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7003,
R001828.01,2026-03-20 17:54:00,James L.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,1,1,1006,
R001828.01,2026-03-20 17:49:00,James L.,P-2006,Grilled Halibut,GRILL-HAL,Sent,51.00,53.55,1,5.0,2.55,53.55,51.00,Mains,Food,2,2,2006,
R001828.01,2026-03-20 17:51:00,James L.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R001828.01,2026-03-20 17:50:00,James L.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,2,1,1003,
R001828.01,2026-03-20 17:48:00,James L.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,1,2,2007,
R001828.01,2026-03-20 17:45:00,James L.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,2,3,3003,
R001828.01,2026-03-20 17:52:00,James L.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,1,1,7004,
R001829.01,2026-03-20 20:40:00,Dylan R.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R001829.01,2026-03-20 20:45:00,Dylan R.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,2,2,2002,
R001829.01,2026-03-20 20:46:00,Dylan R.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,1,3,3002,
R001829.01,2026-03-20 20:43:00,Dylan R.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6003,
R001829.01,2026-03-20 20:40:00,Dylan R.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,1,1,4003,
R001829.01,2026-03-20 20:42:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,2,1,6001,
R001829.01,2026-03-20 20:46:00,Dylan R.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R001829.01,2026-03-20 20:45:00,Dylan R.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,2,2,2004,
R001829.01,2026-03-20 20:48:00,Dylan R.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,1,3,3003,
R001830.01,2026-03-20 21:06:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,1,1,1003,
R001830.01,2026-03-20 20:57:00,Dylan R.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7001,
R001830.01,2026-03-20 20:58:00,Dylan R.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,3,2,2010,
R001830.01,2026-03-20 21:00:00,Dylan R.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,4,3,3004,
R001830.01,2026-03-20 21:02:00,Dylan R.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,1,1,5003,
R001830.01,2026-03-20 20:59:00,Dylan R.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,2,1,7004,
R001830.01,2026-03-20 21:05:00,Dylan R.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,22.40,23.52,1,5.0,1.12,23.52,22.40,Mains,Food,3,2,2007,
R001830.01,2026-03-20 21:05:00,Dylan R.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,4,1,4005,
R001830.01,2026-03-20 21:01:00,Dylan R.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R001830.01,2026-03-20 21:00:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,2,2,2001,
R001830.01,2026-03-20 20:57:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,3,1,6001,
R001831.01,2026-03-20 19:13:00,Mika T.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R001831.01,2026-03-20 19:08:00,Mika T.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,2,2,2009,
R001831.01,2026-03-20 19:10:00,Mika T.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7001,
R001831.01,2026-03-20 19:09:00,Mika T.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2005,
R001831.01,2026-03-20 19:13:00,Mika T.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,1,3,3001,
R001831.01,2026-03-20 19:07:00,Mika T.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,2,1,4003,
R001832.01,2026-03-20 18:06:00,Olivia C.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R001832.01,2026-03-20 18:07:00,Olivia C.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,48.00,50.40,1,5.0,2.40,50.40,48.00,Mains,Food,2,2,2001,
R001832.01,2026-03-20 18:05:00,Olivia C.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,3,1,6002,
R001832.01,2026-03-20 18:00:00,Olivia C.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,4,1,5003,
R001832.01,2026-03-20 18:05:00,Olivia C.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R001832.01,2026-03-20 18:01:00,Olivia C.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,2,3,3002,
R001832.01,2026-03-20 18:03:00,Olivia C.,P-4001,Ember Old Fashioned,EMB-OF,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Cocktails,Beverage,3,1,4001,
R001832.01,2026-03-20 17:58:00,Olivia C.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,4,1,1003,
R001832.01,2026-03-20 18:00:00,Olivia C.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,1,3,3002,
R001832.01,2026-03-20 18:05:00,Olivia C.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,2,2,2009,
R001832.01,2026-03-20 18:04:00,Olivia C.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,3,3,3002,
R001832.01,2026-03-20 18:07:00,Olivia C.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,4,1,5005,
R001832.01,2026-03-20 17:58:00,Olivia C.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7001,
R001833.01,2026-03-20 19:39:00,James L.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R001833.01,2026-03-20 19:35:00,James L.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,2,1,5005,
R001833.01,2026-03-20 19:37:00,James L.,P-2009,Lamb Rack,LAMB-RCK,Sent,52.00,54.60,1,5.0,2.60,54.60,52.00,Mains,Food,1,2,2009,
R001834.01,2026-03-20 20:02:00,Mika T.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R001834.01,2026-03-20 19:59:00,Mika T.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,2,1,6001,
R001834.01,2026-03-20 20:06:00,Mika T.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,1,2,2003,
R001834.01,2026-03-20 20:01:00,Mika T.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,2,1,5005,
R001835.01,2026-03-20 19:13:00,James L.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,1,1,5004,
R001836.01,2026-03-20 18:27:00,Olivia C.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,1,2,2004,
R001836.01,2026-03-20 18:27:00,Olivia C.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,2,1,1005,
R001836.01,2026-03-20 18:31:00,Olivia C.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,32.00,33.60,1,5.0,1.60,33.60,32.00,Mains,Food,1,2,2007,
R001836.01,2026-03-20 18:31:00,Olivia C.,P-7004,Matcha Latte,MTCH-LAT,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,2,1,7004,
R001836.01,2026-03-20 18:31:00,Olivia C.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,1,1,6001,
R001836.01,2026-03-20 18:32:00,Olivia C.,P-4001,Ember Old Fashioned,EMB-OF,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Cocktails,Beverage,2,1,4001,
R001837.01,2026-03-20 20:02:00,Priya S.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,55.80,58.59,1,5.0,2.79,58.59,55.80,Mains,Food,1,2,2002,
R001837.01,2026-03-20 20:11:00,Priya S.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,2,1,4002,
R001837.01,2026-03-20 20:03:00,Priya S.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,3,2,2006,
R001837.01,2026-03-20 20:08:00,Priya S.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,4,1,6002,
R001837.01,2026-03-20 20:11:00,Priya S.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7001,
R001837.01,2026-03-20 20:06:00,Priya S.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,2,1,1003,
R001837.01,2026-03-20 20:08:00,Priya S.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,3,2,2003,
R001837.01,2026-03-20 20:08:00,Priya S.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,4,1,5005,
R001837.01,2026-03-20 20:01:00,Priya S.,P-5002,Glass — Chardonnay (Okanagan),W-CHARD,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Wine,Beverage,1,1,5002,
R001838.01,2026-03-20 20:51:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,1,1,1003,
R001838.01,2026-03-20 20:51:00,Dylan R.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,2,1,4005,
R001838.01,2026-03-20 20:51:00,Dylan R.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,3,1,1003,
