receipt_id,item_name,product_id,product_plu,product_name,mod_id,mod_plu,mod_name,mod_desc,mod_price_incl,mod_price_excl
R001745.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001745.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001747.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001749.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001750.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001752.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001753.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001753.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001753.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001754.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001754.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001755.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001756.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001758.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001758.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001761.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001763.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001764.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001768.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001768.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001769.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001769.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001770.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001774.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001777.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001778.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001778.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001778.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001780.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001783.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001785.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001789.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001791.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001795.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001795.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001797.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001799.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001799.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001801.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001806.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001806.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001810.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001810.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001812.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001812.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001812.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001813.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001815.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001816.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001817.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001817.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001817.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001818.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001822.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001825.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001825.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001827.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001827.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001828.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001830.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001832.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001836.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001836.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001837.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001838.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001838.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001840.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001841.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001842.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001842.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001842.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001846.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001847.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001847.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001848.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001848.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001855.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001855.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001857.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001862.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001862.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001862.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001863.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001867.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001868.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001869.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001869.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001870.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001871.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001871.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001872.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001873.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001874.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001876.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001878.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001879.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001879.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001883.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001885.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001886.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001886.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001888.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001889.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001889.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001892.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001892.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001893.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001894.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001900.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001902.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001904.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001904.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001905.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001910.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001911.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001911.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001914.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001914.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001915.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001915.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001919.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001920.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001922.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001924.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001924.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001924.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001927.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001927.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001929.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001929.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001930.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001931.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001932.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001936.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001937.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001937.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001940.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001942.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001942.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001945.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001947.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001947.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001947.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001947.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001950.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001952.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001954.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001954.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001955.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001959.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001962.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001963.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001965.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001966.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001968.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001968.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001969.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001970.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001972.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001978.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001979.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001979.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001980.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001982.01,Eggs Benedict (Salmon),P-8001,8001,Eggs Benedict (Salmon),M-106,106,Add Avocado,Half avocado,4.2,4.0
R001987.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001988.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001993.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001999.01,Wagyu Steak & Eggs,P-8004,8004,Wagyu Steak & Eggs,M-106,106,Add Avocado,Half avocado,4.2,4.0
R002000.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R002003.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R002005.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R002005.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R002012.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R002017.01,Wagyu Steak & Eggs,P-8004,8004,Wagyu Steak & Eggs,M-106,106,Add Avocado,Half avocado,4.2,4.0
R002019.01,Wagyu Steak & Eggs,P-8004,8004,Wagyu Steak & Eggs,M-106,106,Add Avocado,Half avocado,4.2,4.0
R002024.01,Wagyu Steak & Eggs,P-8004,8004,Wagyu Steak & Eggs,M-106,106,Add Avocado,Half avocado,4.2,4.0
R002027.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R002027.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002028.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002033.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002033.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R002034.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002036.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R002036.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002037.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002039.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R002040.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R002041.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R002043.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R002044.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R002046.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R002046.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
